"","cve_ent","tasa_covid","inclusion_fin_2019","popden2020","porcentaje_pob_pobreza_ext","porcentaje_pob_pobreza","porcentaje_pob_acceso_ss","pob_6.14_no_edu","entidad","cant_hosp"
"2156",30075,9.30639951825697,0.76,34.341,0.1706,0.7048,0.8017,5.56,"Veracruz de Ignacio de la Llave",18
"2157",30076,2.80898876404494,0,71.003,0.4286,0.9174,0.8163,8.08,"Veracruz de Ignacio de la Llave",3
"2158",30077,22.6672535211268,1.75,59.887,0.1385,0.6551,0.8108,10.36,"Veracruz de Ignacio de la Llave",62
"2159",30078,6.36132315521629,0,53.939,0.2796,0.7908,0.8123,3.13,"Veracruz de Ignacio de la Llave",17
"2160",30079,3.33388898149692,0,99.624,0.1866,0.8928,0.905,9.58,"Veracruz de Ignacio de la Llave",7
"2161",30080,9.59132610508757,0,172.498,0.2385,0.857,0.9087,8.96,"Veracruz de Ignacio de la Llave",13
"2162",30081,73.854703667142,0,708.961,0.1998,0.6424,0.6494,8.14,"Veracruz de Ignacio de la Llave",8
"2163",30082,33.2849189058339,0,57.276,0.1214,0.58,0.6728,6.84,"Veracruz de Ignacio de la Llave",15
"2164",30083,3.89359856998743,0,84.896,0.4063,0.8648,0.8474,4.34,"Veracruz de Ignacio de la Llave",15
"2165",30084,29.6686995220043,0,16.609,0.0625,0.4843,0.6506,10.29,"Veracruz de Ignacio de la Llave",2
"2166",30085,86.5538342797288,0.57,647.454,0.1424,0.5279,0.5346,4.35,"Veracruz de Ignacio de la Llave",48
"2167",30086,7.74976858329925,0.32,165.35,0.2096,0.8146,0.8767,10.58,"Veracruz de Ignacio de la Llave",31
"2168",30087,57.7863560317309,1.79,4122.624,0.0451,0.3828,0.5729,4.04,"Veracruz de Ignacio de la Llave",1836
"2169",30088,11.1565637783563,0,86.541,0.077,0.7198,0.7708,3.66,"Veracruz de Ignacio de la Llave",9
"2170",30089,33.5402026102035,1.24,116.649,0.1683,0.6465,0.6186,3.83,"Veracruz de Ignacio de la Llave",71
"2171",30090,28.4019714309581,1.19,68.002,0.1085,0.5515,0.6523,7.75,"Veracruz de Ignacio de la Llave",8
"2172",30091,4.93599657770904,0.45,58.655,0.2408,0.7397,0.8622,8.19,"Veracruz de Ignacio de la Llave",28
"2173",30092,15.5917438004257,0.35,223.985,0.1734,0.7676,0.8147,7.74,"Veracruz de Ignacio de la Llave",58
"2174",30093,25.039836102891,0,229.075,0.114,0.6297,0.7038,4.08,"Veracruz de Ignacio de la Llave",18
"2175",30094,11.919820959424,0.67,41.069,0.1514,0.6703,0.8539,7.6,"Veracruz de Ignacio de la Llave",32
"2176",30095,4.8013443764254,0,58.12,0.1611,0.7253,0.8331,7.6,"Veracruz de Ignacio de la Llave",23
"2177",30096,17.9533213644524,0,72.103,0.0819,0.7681,0.8492,4.71,"Veracruz de Ignacio de la Llave",4
"2178",30097,68.6139038452375,1.8,140.921,0.0596,0.5158,0.4462,7.04,"Veracruz de Ignacio de la Llave",42
"2179",30098,3.08641975308642,0,114.549,0.338,0.8872,0.8541,10.19,"Veracruz de Ignacio de la Llave",5
"2180",30099,26.0015919342001,0.74,138.421,0.2392,0.8429,0.8373,6.96,"Veracruz de Ignacio de la Llave",20
"2181",30100,34.2066079117872,0,106.492,0.1218,0.5612,0.626,7.76,"Veracruz de Ignacio de la Llave",11
"2182",30101,85.4478871776225,0,373.263,0.3336,0.786,0.8176,10.05,"Veracruz de Ignacio de la Llave",14
"2183",30102,50.1061494728509,1.74,133.532,0.106,0.555,0.6851,6.51,"Veracruz de Ignacio de la Llave",241
"2184",30103,2.31660231660232,0,263.897,0.5011,0.9466,0.8531,8.35,"Veracruz de Ignacio de la Llave",3
"2185",30104,3.42348510783978,0,32.698,0.3269,0.8306,0.8597,6.46,"Veracruz de Ignacio de la Llave",9
"2186",30105,57.3967339097022,1.03,257.233,0.0714,0.3978,0.5221,8.1,"Veracruz de Ignacio de la Llave",51
"2187",30106,28.4090909090909,0,236.146,0.2061,0.8975,0.8954,7.87,"Veracruz de Ignacio de la Llave",5
"2188",30107,3.19488817891374,0,50.24,0.2809,0.8811,0.8787,8.32,"Veracruz de Ignacio de la Llave",3
"2189",30108,82.3208016695364,1.74,35.107,0.0984,0.4388,0.5592,5.21,"Veracruz de Ignacio de la Llave",319
"2190",30109,15.4976974849451,1.2,122.255,0.1025,0.6076,0.7333,3.85,"Veracruz de Ignacio de la Llave",94
"2191",30110,1.63867267513314,0,199.097,0.5243,0.9398,0.8166,12.1,"Veracruz de Ignacio de la Llave",2
"2192",30111,26.4944527239609,0.79,63.047,0.1138,0.5962,0.6661,6.09,"Veracruz de Ignacio de la Llave",19
"2193",30112,16.117790555846,1.21,185.049,0.136,0.6785,0.7774,4.11,"Veracruz de Ignacio de la Llave",43
"2194",30113,20.7598090097571,0,175.437,0.2592,0.721,0.77,7,"Veracruz de Ignacio de la Llave",1
"2195",30114,8.68130914141853,0,28.249,0.0743,0.4824,0.737,6.96,"Veracruz de Ignacio de la Llave",8
"2196",30115,130.004023335345,0.36,482.717,0.1521,0.6834,0.6158,8.75,"Veracruz de Ignacio de la Llave",29
"2197",30116,15.6150598577295,3.31,188.144,0.1871,0.713,0.7524,7.22,"Veracruz de Ignacio de la Llave",21
"2198",30117,13.1165785603561,0.56,105.47,0.1747,0.6858,0.7375,10.27,"Veracruz de Ignacio de la Llave",19
"2199",30118,198.11040023806,3.28,4399.357,0.0339,0.3218,0.4283,3.91,"Veracruz de Ignacio de la Llave",460
"2200",30119,5.02428403952437,0,105.626,0.0993,0.6626,0.687,8.86,"Veracruz de Ignacio de la Llave",9
"2201",30120,11.706860220089,0,369.393,0.1979,0.7615,0.7095,3.69,"Veracruz de Ignacio de la Llave",15
"2202",30121,7.76460972619534,1.1,9.653,0.0686,0.4465,0.7716,7.35,"Veracruz de Ignacio de la Llave",24
"2203",30122,2.75148580233326,0,58.99,0.3898,0.8582,0.8933,8.87,"Veracruz de Ignacio de la Llave",9
"2204",30123,64.1013537752771,1.02,29.344,0.0762,0.4887,0.5672,4.41,"Veracruz de Ignacio de la Llave",96
"2205",30124,33.334134153373,0.64,133.336,0.2161,0.6967,0.7483,5.35,"Veracruz de Ignacio de la Llave",197
"2206",30125,15.2946468735942,0.86,98.651,0.1132,0.5717,0.5848,7.97,"Veracruz de Ignacio de la Llave",40
"2207",30126,42.6012131471294,0.37,86.862,0.1057,0.5213,0.5536,6.73,"Veracruz de Ignacio de la Llave",27
"2208",30127,3.79847370420249,0,141.361,0.5556,0.9525,0.9301,22.53,"Veracruz de Ignacio de la Llave",8
"2209",30128,35.4651389376047,1.08,105.292,0.1311,0.7352,0.7953,6.45,"Veracruz de Ignacio de la Llave",151
"2210",30129,7.31758310683671,0,79.249,0.2058,0.7171,0.7728,4.29,"Veracruz de Ignacio de la Llave",22
"2211",30130,13.8497179693795,0.91,18.532,0.2077,0.7221,0.8666,6.51,"Veracruz de Ignacio de la Llave",57
"2212",30131,130.043669325398,2.34,822.653,0.104,0.4983,0.5082,5.53,"Veracruz de Ignacio de la Llave",558
"2213",30132,12.5804422509314,0.68,186.924,0.1757,0.8302,0.8402,6.58,"Veracruz de Ignacio de la Llave",27
"2214",30133,21.9751385745679,0,202.338,0.0938,0.5512,0.5172,4.77,"Veracruz de Ignacio de la Llave",47
"2215",30134,71.5780661364588,0,70.681,0.0846,0.5425,0.6352,7.17,"Veracruz de Ignacio de la Llave",11
"2216",30135,56.057940177585,0,610.81,0.2895,0.7922,0.7764,6.18,"Veracruz de Ignacio de la Llave",17
"2217",30136,18.8014101057579,0,337.773,0.0639,0.6444,0.7506,4.36,"Veracruz de Ignacio de la Llave",12
"2218",30137,0,0,187.181,0.4157,0.939,0.8013,7.08,"Veracruz de Ignacio de la Llave",3
"2219",30138,171.872195297074,0.93,1692.105,0.0468,0.437,0.4796,4.11,"Veracruz de Ignacio de la Llave",59
"2220",30139,13.7909898866074,0,67.097,0.0673,0.541,0.511,9.29,"Veracruz de Ignacio de la Llave",4
"2221",30140,12.9157248950597,0,126.883,0.3707,0.8621,0.8876,7,"Veracruz de Ignacio de la Llave",2
"2222",30141,26.9709903031493,0.88,176.783,0.314,0.7935,0.7996,9.19,"Veracruz de Ignacio de la Llave",227
"2223",30142,3.08928019771393,0,33.678,0.145,0.6905,0.8367,9.5,"Veracruz de Ignacio de la Llave",14
"2224",30143,16.0219351854911,0.67,91.806,0.257,0.7555,0.7304,8.58,"Veracruz de Ignacio de la Llave",48
"2225",30144,6.40820249919897,0,50.562,0.2738,0.7845,0.7911,7.12,"Veracruz de Ignacio de la Llave",24
"2226",30145,8.19528185915823,0,175.201,0.1865,0.6818,0.7135,5.64,"Veracruz de Ignacio de la Llave",11
"2227",30146,10.4193800468872,0,183.411,0.1802,0.765,0.8723,12.27,"Veracruz de Ignacio de la Llave",6
"2228",30147,2.47228975235898,0,373.526,0.625,0.9619,0.9471,11.31,"Veracruz de Ignacio de la Llave",4
"2229",30148,27.78730703259,0.47,75.822,0.1747,0.6771,0.7227,10.67,"Veracruz de Ignacio de la Llave",35
"2230",30149,1.94212468440474,0,65.111,0.4781,0.9077,0.9116,7.72,"Veracruz de Ignacio de la Llave",17
"2231",30150,5.72222676367203,0,27.832,0.1736,0.7223,0.8138,4.59,"Veracruz de Ignacio de la Llave",8
"2232",30151,9.40349155729997,0.54,22.227,0.1464,0.6274,0.7475,3.42,"Veracruz de Ignacio de la Llave",16
"2233",30152,10.687838766318,0,11.253,0.1125,0.5418,0.7694,5.94,"Veracruz de Ignacio de la Llave",12
"2234",30153,11.5283267457181,0,39.801,0.1529,0.6408,0.7141,3.27,"Veracruz de Ignacio de la Llave",4
"2235",30154,1.46391450739277,0,44.86,0.2358,0.7388,0.7931,3.78,"Veracruz de Ignacio de la Llave",3
"2236",30155,9.17288129374318,0.9,82.898,0.3371,0.7866,0.8,4.11,"Veracruz de Ignacio de la Llave",85
"2237",30156,8.09192425958893,0,73.402,0.2997,0.8796,0.8998,9.17,"Veracruz de Ignacio de la Llave",4
"2238",30157,9.15574402467232,0,45.017,0.2128,0.6904,0.8477,4.42,"Veracruz de Ignacio de la Llave",24
"2239",30158,15.3834017040076,0,52.092,0.1467,0.6601,0.8445,7.27,"Veracruz de Ignacio de la Llave",11
"2240",30159,0.366743682840063,0,267.441,0.6485,0.9712,0.9071,8.31,"Veracruz de Ignacio de la Llave",6
"2241",30160,16.9437774656821,0.85,94.295,0.138,0.6344,0.7747,5.28,"Veracruz de Ignacio de la Llave",95
"2242",30161,14.7019513499064,1.09,23.136,0.1854,0.6999,0.8056,4.58,"Veracruz de Ignacio de la Llave",26
"2243",30162,4.23668973308855,0,92.246,0.237,0.8151,0.898,15.13,"Veracruz de Ignacio de la Llave",3
"2244",30163,0,0,61.239,0.2298,0.8121,0.853,10.26,"Veracruz de Ignacio de la Llave",5
"2245",30164,16.523275027064,0,312.284,0.1023,0.7118,0.8053,6.34,"Veracruz de Ignacio de la Llave",29
"2246",30165,3.37533753375338,0,89.698,0.2509,0.7661,0.8856,12.31,"Veracruz de Ignacio de la Llave",4
"2247",30166,2.95653887848625,0,112.098,0.1496,0.7084,0.8214,8.59,"Veracruz de Ignacio de la Llave",2
"2248",30167,6.48718780408693,0,59.524,0.2942,0.8086,0.8264,5.34,"Veracruz de Ignacio de la Llave",14
"2249",30168,7.51503006012024,0,218.198,0.4481,0.8997,0.8788,9.92,"Veracruz de Ignacio de la Llave",8
"2250",30169,40.2556440903054,0.52,38.779,0.1102,0.6204,0.7721,8.51,"Veracruz de Ignacio de la Llave",13
"2251",30170,3.47011364622191,0,70.377,0.4959,0.9316,0.8416,9.4,"Veracruz de Ignacio de la Llave",1
"2252",30171,5.32859680284192,0,169.453,0.4133,0.8687,0.8157,6.29,"Veracruz de Ignacio de la Llave",6
"2253",30172,5.50509221029452,0.61,32.383,0.267,0.7771,0.8068,5.51,"Veracruz de Ignacio de la Llave",10
"2254",30173,9.59789856536674,0.96,155.376,0.2442,0.7519,0.7676,9.12,"Veracruz de Ignacio de la Llave",34
"2255",30174,31.5853119275162,1.29,70.1,0.0925,0.5386,0.6239,6.74,"Veracruz de Ignacio de la Llave",155
"2256",30175,33.1791575465251,0.27,111.947,0.1831,0.6873,0.7534,5.86,"Veracruz de Ignacio de la Llave",55
"2257",30176,23.1570822076418,0,49.168,0.1088,0.6822,0.6819,8.63,"Veracruz de Ignacio de la Llave",8
"2258",30177,11.8393234672304,0,85.044,0.179,0.8222,0.902,6.27,"Veracruz de Ignacio de la Llave",5
"2259",30178,49.5715600878125,0.96,19.951,0.0813,0.5987,0.7085,8.61,"Veracruz de Ignacio de la Llave",21
"2260",30179,2.40615976900866,0,47.337,0.1821,0.7807,0.8398,9.77,"Veracruz de Ignacio de la Llave",4
"2261",30180,1.64500740253331,0,37.431,0.2739,0.8534,0.6983,8.43,"Veracruz de Ignacio de la Llave",3
"2262",30181,21.4554798792506,1,38.776,0.0888,0.5262,0.7985,7.09,"Veracruz de Ignacio de la Llave",56
"2263",30182,24.2828957353164,0,664.324,0.1999,0.6959,0.7867,2.99,"Veracruz de Ignacio de la Llave",5
"2264",30183,13.9812865856469,0.65,431.321,0.1226,0.7061,0.8421,9.07,"Veracruz de Ignacio de la Llave",73
"2265",30184,4.97822028624767,0,135.839,0.4764,0.9391,0.9311,6.51,"Veracruz de Ignacio de la Llave",4
"2266",30185,34.025787965616,0,232.134,0.2773,0.7715,0.7658,7.82,"Veracruz de Ignacio de la Llave",3
"2267",30186,17.7450177450177,0,229.936,0.1229,0.6623,0.7768,8.76,"Veracruz de Ignacio de la Llave",14
"2268",30187,8.33194467588735,0,82.5,0.2342,0.9165,0.9249,7.68,"Veracruz de Ignacio de la Llave",3
"2269",30188,3.27761389708292,0,213.61,0.2121,0.8377,0.8788,12,"Veracruz de Ignacio de la Llave",17
"2270",30189,85.0008541319369,2.48,145.588,0.0713,0.4526,0.5645,4.48,"Veracruz de Ignacio de la Llave",324
"2271",30190,38.1679389312977,0,13.393,0.0516,0.4184,0.3786,7.33,"Veracruz de Ignacio de la Llave",5
"2272",30191,87.7517088490671,0,201.049,0.0488,0.3936,0.414,6.01,"Veracruz de Ignacio de la Llave",37
"2273",30192,20.1698015854402,1.27,64.986,0.1086,0.6243,0.7718,8.21,"Veracruz de Ignacio de la Llave",35
"2274",30193,150.386493927435,1.96,2519.539,0.0525,0.4099,0.4784,6.19,"Veracruz de Ignacio de la Llave",1465
"2275",30194,19.3454779945188,0,158.127,0.1745,0.859,0.8875,7.8,"Veracruz de Ignacio de la Llave",11
"2276",30195,1.75901495162709,0,93.207,0.4669,0.9389,0.9289,5.55,"Veracruz de Ignacio de la Llave",2
"2277",30196,17.9126494915969,0.69,174.144,0.1033,0.5167,0.6574,8.33,"Veracruz de Ignacio de la Llave",27
"2278",30197,3.98438122559566,0,82.572,0.1908,0.74,0.8144,6.86,"Veracruz de Ignacio de la Llave",8
"2279",30198,3.98406374501992,0,30.911,0.2239,0.8098,0.8472,7.25,"Veracruz de Ignacio de la Llave",3
"2280",30199,3.36587007741501,0,289.513,0.2825,0.8414,0.8182,5.08,"Veracruz de Ignacio de la Llave",11
"2281",30200,1.42287990893569,0,52.203,0.1453,0.636,0.828,11.7,"Veracruz de Ignacio de la Llave",7
"2282",30201,37.3175043100626,0.3,129.652,0.3874,0.8605,0.7527,7.26,"Veracruz de Ignacio de la Llave",26
"2283",30202,1.31078778345786,0,67.702,0.4644,0.9186,0.7807,6.24,"Veracruz de Ignacio de la Llave",5
"2284",30203,3.81970970206264,0,136.89,0.4806,0.886,0.8619,7.36,"Veracruz de Ignacio de la Llave",7
"2285",30204,38.2794001578532,2.17,118.809,0.0921,0.5289,0.5794,4.82,"Veracruz de Ignacio de la Llave",55
"2286",30205,44.6601941747573,0.65,50.034,0.0804,0.4799,0.489,4.03,"Veracruz de Ignacio de la Llave",24
"2287",30206,69.5178600032036,1.84,968.405,0.0618,0.4477,0.4429,2.75,"Veracruz de Ignacio de la Llave",56
"2288",30207,49.4744621448514,0.83,82.297,0.1215,0.5704,0.6024,8.39,"Veracruz de Ignacio de la Llave",75
"2289",30208,66.5615020584048,0.54,95.39,0.0443,0.3991,0.3532,8.03,"Veracruz de Ignacio de la Llave",18
"2290",30209,2.46184145741014,0,51.011,0.4015,0.8674,0.877,7.87,"Veracruz de Ignacio de la Llave",14
"2291",30210,12.1514663864166,0,16.144,0.307,0.832,0.9028,6.44,"Veracruz de Ignacio de la Llave",15
"2292",30211,20.0228832951945,1.28,104.81,0.0706,0.5608,0.7465,5.71,"Veracruz de Ignacio de la Llave",37
"2293",30212,3.99015761122564,0,32.892,0.4136,0.8535,0.9068,7.63,"Veracruz de Ignacio de la Llave",7
"2294",31001,61.1229566453447,0,21.725,0.1088,0.5816,0.6189,9.92,"Yucatán",3
"2295",31002,52.9039677975848,0.78,47.472,0.0686,0.4782,0.3388,4.13,"Yucatán",17
"2296",31003,47.9919171507957,0,253.299,0.3296,0.8444,0.8273,7.66,"Yucatán",23
"2297",31004,53.0752419606619,0,52.146,0.0429,0.3993,0.3089,1.27,"Yucatán",12
"2298",31005,136.228182205194,0,44.68,0.0595,0.4307,0.6083,1.68,"Yucatán",4
"2299",31006,133.891213389121,1.41,16.79,0.1777,0.7641,0.8107,4.64,"Yucatán",25
"2300",31007,43.7693099897013,0,97.781,0.0923,0.5677,0.4496,3.49,"Yucatán",14
"2301",31008,30.0369685767098,0,10.924,0.2928,0.8743,0.7462,3.15,"Yucatán",2
"2302",31009,58.0696836203444,0,30.402,0.0951,0.5376,0.4143,2.21,"Yucatán",14
"2303",31010,11.177347242921,0,5.488,0.2912,0.8003,0.8585,8.13,"Yucatán",3
"2304",31011,53.2687651331719,0,9.658,0.2525,0.8502,0.9508,8.96,"Yucatán",11
"2305",31012,52.4558893657606,3.32,6.081,0.2507,0.8583,0.8019,3.16,"Yucatán",8
"2306",31013,68.1187452695316,1.28,289.93,0.0505,0.2993,0.4721,3.87,"Yucatán",25
"2307",31014,203.016241299304,0,5.433,0.2178,0.7946,0.8023,4.02,"Yucatán",2
"2308",31015,18.001800180018,0,36.894,0.1085,0.6184,0.5499,6.45,"Yucatán",7
"2309",31016,25.0234594932749,0,19.596,0.3351,0.9577,0.9155,5.98,"Yucatán",2
"2310",31017,49.0196078431373,0,33.957,0.3204,0.8746,0.8569,6.96,"Yucatán",4
"2311",31018,123.96694214876,0,20.077,0.1322,0.6015,0.6913,5.52,"Yucatán",3
"2312",31019,45.3846153846154,0.38,37.851,0.4164,0.9324,0.862,6.12,"Yucatán",21
"2313",31020,49.9479708636837,0,22.862,0.0975,0.5321,0.4871,3.35,"Yucatán",7
"2314",31021,91.5178571428572,0,26.23,0.4203,0.8968,0.8478,3.73,"Yucatán",7
"2315",31022,53.9568345323741,0,12.374,0.4614,0.9763,0.9093,2.66,"Yucatán",5
"2316",31023,49.3096646942801,0,48.825,0.0711,0.5611,0.3247,2.77,"Yucatán",12
"2317",31024,74.2857142857143,0,70.522,0.2999,0.8871,0.8622,4.06,"Yucatán",2
"2318",31025,94.9033391915641,0,97.928,0.229,0.8113,0.8793,3.15,"Yucatán",10
"2319",31026,42.7028384827933,0,32.224,0.0592,0.4616,0.3895,2.15,"Yucatán",12
"2320",31027,31.5528510254677,1.49,42.146,0.1103,0.5463,0.5403,3.09,"Yucatán",28
"2321",31028,10.3734439834025,0,12.162,0.074,0.4938,0.8222,5.12,"Yucatán",4
"2322",31029,24.4536145499007,0,11.439,0.2007,0.769,0.7185,7.47,"Yucatán",11
"2323",31030,123.946455131383,0,8.805,0.2679,0.8027,0.8338,8.43,"Yucatán",2
"2324",31031,21.1267605633803,0,7.936,0.1627,0.6659,0.6985,2.72,"Yucatán",2
"2325",31032,64.1618497109827,0,33.767,0.3886,0.9054,0.8519,7.82,"Yucatán",12
"2326",31033,27.2895467160037,0,31.634,0.1419,0.6789,0.5109,3.2,"Yucatán",24
"2327",31034,52.9741183593159,0,79.633,0.135,0.67,0.5319,2.69,"Yucatán",7
"2328",31035,48.7574709027996,0,51.525,0.2191,0.7217,0.5063,5.17,"Yucatán",6
"2329",31036,19.410408831736,0,41.939,0.1597,0.6814,0.5271,2.71,"Yucatán",11
"2330",31037,39.4406597346719,0,27.401,0.208,0.8196,0.7333,5.73,"Yucatán",8
"2331",31038,51.9279320633463,0.39,58.65,0.1495,0.6532,0.5528,3.45,"Yucatán",67
"2332",31039,36.4464692482916,0,31.216,0.111,0.5966,0.523,3.97,"Yucatán",13
"2333",31040,54.3779440288168,0.93,103.498,0.1012,0.5872,0.4226,4.6,"Yucatán",58
"2334",31041,59.8615472190088,0.51,1949.712,0.0673,0.4445,0.4751,5.08,"Yucatán",59
"2335",31042,12.041974883881,0,36.223,0.3026,0.8196,0.7803,2.69,"Yucatán",5
"2336",31043,105.836105231327,0,15.867,0.2836,0.8801,0.901,3.81,"Yucatán",3
"2337",31044,41.7918244743372,0,46.77,0.131,0.6676,0.4093,3.44,"Yucatán",12
"2338",31045,36.6837857666911,0,10.272,0.0569,0.4496,0.3519,1.02,"Yucatán",5
"2339",31046,38.5642242657965,0,28.051,0.2333,0.8265,0.7464,4.63,"Yucatán",5
"2340",31047,26.6622229628395,2.26,69.72,0.2019,0.758,0.7524,2.61,"Yucatán",9
"2341",31048,43.5658213801323,0.56,18.164,0.0897,0.5728,0.3813,4.36,"Yucatán",23
"2342",31049,7.69033581133043,0,38.309,0.3921,0.9305,0.8075,8.94,"Yucatán",5
"2343",31050,170.003766103204,2.5,1159.284,0.0293,0.2565,0.4176,3.57,"Yucatán",3202
"2344",31051,37.0054084827783,0,59.652,0.0324,0.2837,0.4236,5.8,"Yucatán",8
"2345",31052,61.9686571750487,1.4,127.03,0.103,0.5057,0.4986,3.86,"Yucatán",65
"2346",31053,56.7386338515953,0.96,49.83,0.1943,0.6989,0.6688,4.91,"Yucatán",28
"2347",31054,61.8087182823682,0,54.463,0.0488,0.4859,0.4597,1.27,"Yucatán",8
"2348",31055,27.5900124155056,0,26.388,0.2106,0.7775,0.7175,3.18,"Yucatán",5
"2349",31056,29.2247898526709,1.24,66.095,0.2283,0.7736,0.7221,5.63,"Yucatán",61
"2350",31057,52.095953477102,0,9.853,0.1814,0.7546,0.7994,3.29,"Yucatán",10
"2351",31058,85.5209340373317,0.51,18.188,0.3321,0.8532,0.8238,3.88,"Yucatán",32
"2352",31059,92.1680917556356,2.17,243.752,0.063,0.4209,0.6218,5.06,"Yucatán",100
"2353",31060,58.3657587548638,0,7.011,0.2207,0.7487,0.8266,3.13,"Yucatán",2
"2354",31061,115.455261086329,0,15.953,0.0428,0.2741,0.4663,3.63,"Yucatán",3
"2355",31062,44.5995733953849,0,24.123,0.17,0.6931,0.613,3.32,"Yucatán",6
"2356",31063,77.6173285198556,0,30.405,0.0729,0.4895,0.3831,6.44,"Yucatán",9
"2357",31064,32.8048113723346,0,30.984,0.1038,0.5614,0.5933,3.93,"Yucatán",3
"2358",31065,487.451737451737,0,3.111,0.0343,0.3223,0.5369,2.91,"Yucatán",4
"2359",31066,58.4385226741468,0,6.073,0.2267,0.8187,0.8466,3.8,"Yucatán",7
"2360",31067,39.5752895752896,0,53.903,0.1328,0.6235,0.6643,5.62,"Yucatán",12
"2361",31068,38.4957062481492,0,24.362,0.1124,0.6554,0.6514,4.23,"Yucatán",1
"2362",31069,7.38007380073801,0,14.623,0.3258,0.8397,0.8047,6.48,"Yucatán",10
"2363",31070,85.6327307326356,0,15.463,0.1962,0.7681,0.7206,4.44,"Yucatán",2
"2364",31071,71.2328767123288,0,4.461,0.2092,0.6688,0.7752,6.23,"Yucatán",3
"2365",31072,71.3194090677534,0,46.894,0.0706,0.4688,0.4241,2.12,"Yucatán",4
"2366",31073,7.44186046511628,0,109.013,0.5314,0.9808,0.9503,10.14,"Yucatán",5
"2367",31074,77.850326469111,0,27.112,0.0715,0.5975,0.3992,1.65,"Yucatán",5
"2368",31075,98.1368226425828,1.93,26.426,0.323,0.8725,0.825,7.2,"Yucatán",11
"2369",31076,31.3980096854877,0,39.67,0.1122,0.548,0.5587,3.46,"Yucatán",8
"2370",31077,17.5746924428822,0,28.006,0.2466,0.8203,0.5993,3.39,"Yucatán",2
"2371",31078,34.5764386268214,0,79.218,0.1111,0.6532,0.4782,7.27,"Yucatán",11
"2372",31079,100.790035430558,0.6,16.396,0.2196,0.7483,0.6999,5.15,"Yucatán",62
"2373",31080,19.1361399671952,0,50.159,0.2436,0.8206,0.8231,6.53,"Yucatán",20
"2374",31081,78.4199825733372,0,16.625,0.3955,0.9154,0.8367,2.86,"Yucatán",4
"2375",31082,39.4964206368798,0,42.934,0.1391,0.5642,0.4983,1.64,"Yucatán",11
"2376",31083,41.8410041841004,0,11.025,0.0833,0.425,0.7655,1.53,"Yucatán",5
"2377",31084,18.0738445649367,0,21.35,0.2112,0.7788,0.5559,4.09,"Yucatán",12
"2378",31085,141.023323088049,0,15.344,0.2213,0.8148,0.8197,3.74,"Yucatán",16
"2379",31086,21.079258010118,0,15.906,0.1182,0.5694,0.3718,1.72,"Yucatán",2
"2380",31087,36.9071784462078,0,30.339,0.1222,0.6518,0.4976,2.94,"Yucatán",9
"2381",31088,71.7360114777618,0,29.402,0.1065,0.6294,0.4394,8.67,"Yucatán",6
"2382",31089,184.590316573557,1.92,114.038,0.1945,0.7057,0.7093,3.64,"Yucatán",104
"2383",31090,20.3123016376793,0,115.077,0.1746,0.6891,0.6288,6.22,"Yucatán",5
"2384",31091,151.90666353457,1.03,32.283,0.3214,0.8482,0.8016,4.96,"Yucatán",21
"2385",31092,24.9540320462306,0,10.956,0.4771,0.9274,0.9126,2.73,"Yucatán",3
"2386",31093,42.3991726990693,0.69,115.341,0.0585,0.3657,0.4121,2.16,"Yucatán",36
"2387",31094,15.3846153846154,0,21.629,0.3231,0.9019,0.819,6.31,"Yucatán",3
"2388",31095,69.2333671057075,0,82.464,0.0438,0.356,0.3173,2.64,"Yucatán",7
"2389",31096,113.72700684054,1.01,19.522,0.2446,0.7185,0.6816,5.2,"Yucatán",116
"2390",31097,53.3191149026926,0,7.156,0.3348,0.8524,0.8221,3.58,"Yucatán",7
"2391",31098,29.9630243529262,0.9,22.144,0.2757,0.8344,0.7706,5.05,"Yucatán",17
"2392",31099,68.6813186813187,0,21.307,0.3939,0.9078,0.8645,2.92,"Yucatán",1
"2393",31100,45.4201362604088,0,20.99,0.0602,0.436,0.5222,6.41,"Yucatán",9
"2394",31101,111.629026987048,1.24,159.215,0.0504,0.3968,0.3487,3.83,"Yucatán",75
"2395",31102,236.52920364248,1.3,98.479,0.1958,0.619,0.6516,2.8,"Yucatán",181
"2396",31103,32.2407307898979,0,64.264,0.2098,0.7697,0.6069,2.72,"Yucatán",4
"2397",31104,33.1024336418807,0,15.147,0.3549,0.888,0.8483,5.99,"Yucatán",7
"2398",31105,47.3793307669529,0,75.876,0.0642,0.4999,0.5102,2.84,"Yucatán",6
"2399",31106,32.9760923330585,0,27.078,0.0748,0.4235,0.6755,1.23,"Yucatán",4
"2400",32001,31.5357931251971,0,22.12,0.0157,0.4501,0.6686,5.9,"Zacatecas",5
